SAMPLES	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Corynebacteriaceae	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031;f__A4b	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	k__Bacteria;p__TM7;c__TM7-3	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Gemmataceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	k__Bacteria;p__Firmicutes;c__Bacilli	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Gemmatales;f__Isosphaeraceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae]	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Xenococcaceae	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae	k__Bacteria	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales	k__Bacteria;p__Firmicutes	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	k__Bacteria;p__Firmicutes;c__Clostridia	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfomicrobiaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	Unassigned	k__Bacteria;p__TM7;c__TM7-3;o__I025;f__Rs-045	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	k__Bacteria;p__Proteobacteria	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	k__Bacteria;p__Bacteroidetes	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	k__Bacteria;p__Actinobacteria	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae
Example18	0.0	0.075669521704	0.0	0.0	0.0	0.0	0.0	0.292722964297	0.00100610280782	0.0	0.0125365705132	0.0	0.0	0.550351474073	0.0	0.0	0.0	0.00230344590212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00278002091635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000569242378109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00115172295106	0.0	0.0	0.0	0.000172096532917	0.0	0.0	0.0	0.0	0.0	0.0	0.0042626987384	0.0103522683647	0.0	0.0	0.0	0.0	0.0	0.0	0.0132249566449	0.0	0.0	0.00054276598843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00165477435497	0.00698976687539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00181363269305	0.0	0.0	0.0	0.0	0.0	0.00168125074465
Example3	0.0	0.00464000834159	0.0	0.0	0.0	0.0	0.0	0.00632135967885	0.141963401283	0.0	0.0291434231792	0.0	0.0550284135342	0.135185861008	0.0	2.60674625932e-05	0.0	0.0046009071477	0.0467650278922	0.0	0.0	0.000547416714457	0.0	0.0	0.0	0.0	0.0	0.0	0.000638652833533	0.0	0.000625619102237	0.00629529221626	0.0	0.0	0.0	0.0440800792451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001537980293	0.0	0.0	0.0	0.0	0.0	0.0102184453365	0.0217011626088	0.0	0.0	0.0	0.0	0.0	0.0	0.00250247640895	0.0196809342579	0.0	0.0	0.000208539700746	0.0	0.0	0.0	0.145534643658	0.0	0.000351910745008	0.00106876596632	0.0	0.000560450445754	0.0	0.0	0.0	0.000377978207601	0.0	0.0	0.0	0.001537980293	0.00194202596319	0.0	0.183176059642	0.0	0.00255461133413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12937281685
Example9	0.0	0.154335820581	0.0	0.0	0.0	0.0	0.0	0.000906369883226	0.15943678597	0.0	0.0381096918342	0.0	0.00145440748704	0.324880907213	0.0	0.0	0.0	0.0671767632056	0.0222587580625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00118038868513	0.0	0.0	0.0	0.000548037603811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000168626955019	0.0	0.0	0.0	0.00392057670419	0.0	0.0	0.0	0.0	0.0	0.0	0.00174950465832	0.0571645377514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000379410648792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.127882467012	0.0	0.0128578053202	0.0	0.0	0.0	0.0	0.0	0.0	0.000569115973188	0.0	0.0	0.0	0.0	0.0	0.0090215420935
Example20	0.0	0.00189663347558	0.0	0.0	0.0	0.0	0.0	0.328234051226	0.00549025479773	0.0	0.0309201167927	0.0	5.82299751275e-05	0.252094199463	0.0	0.0	0.0	0.0063470672889	0.00212123480822	0.0	0.0	0.0761897631704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00815219651785	0.0	0.0	0.0	0.000307787011388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000224601332635	0.0	0.0	0.0	0.00471662798533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000640529726402	0.0160631545673	0.0	0.0	0.0	0.156829960154	0.0	0.0	0.000673803997904	0.0	0.0	6.65485430028e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00522406062572	0.0	0.0812474524386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.98228145043e-05	0.0	0.0	0.0	0.0136341327477
Example31	0.0	0.0143767544192	0.0	0.0	0.0	0.00151733555876	0.0	0.00210530308778	0.10742735756	0.0	0.0202374630149	0.0	0.0	0.591552234277	0.0	0.0	0.0	0.00548137470602	0.0011000682801	0.0	0.0	0.0514187087474	0.00155526894773	0.0	0.0	0.0	0.00341400500721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000777634473864	0.0	0.0	0.0	0.000796601168348	0.0	0.0057469084288	0.0	0.00402093923071	0.0	0.0	0.0	0.0	0.000796601168348	0.0	0.000587967529019	0.000891434640771	0.00202943630984	0.0	0.0	0.00661937637509	0.00785221151658	0.0	0.0	0.0	0.0	0.0	0.0	0.000625900917988	0.0	0.0	0.0	0.0	0.0155337227828	0.0	0.0	0.0	0.0	0.0	0.000625900917988	0.0	0.0	0.0	0.000531067445566	0.0	0.0	0.0	0.0	0.0	0.0	0.0095402473257	0.0	0.116796904635	0.0	0.0	0.0	0.0	0.00267430392231	0.0	0.00149836886427	0.0	0.0	0.0	0.0	0.0	0.0
Example42	0.0	0.000541769616575	0.0	0.0	0.0	0.0	0.0	0.215780271377	0.309949681095	0.0	0.0161135417778	0.0	0.000238050286071	0.191622271656	0.0	0.0	0.0	0.00662436485721	0.0	0.0	0.0	0.000615647291562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00326703496056	0.0	0.0	0.0	0.00133800678033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00487592654917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00887352962905	0.0	0.0	0.0	0.0	0.0	0.0	0.00484309202696	0.0	0.0	0.000172381241637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0225491081323	0.0	0.168999285849	0.0	0.0	0.0	0.0	0.0129285931228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0306674437504
Example7	0.0	0.00288131163425	0.0	0.0	0.0	0.0	0.0	0.0469105582223	0.0323255117197	0.0	0.000114742498709	0.0	1.27491665232e-05	0.475645904649	0.0	4.46220828313e-05	0.0	0.0317709229759	3.82474995697e-05	0.0	0.0	0.00789810866115	0.0	0.0	0.0	0.0	0.0	0.0	0.000165739164802	0.0	0.0	0.00027410708025	0.0	0.0	0.0	0.000261357913726	0.0	0.0	0.0	0.0	0.0	0.0	0.000127491665232	6.37458326162e-05	0.0	0.000771324574656	0.0	0.0	5.0996666093e-05	0.0	0.0	0.0	0.00237134497332	0.0	0.0	0.0	0.0741555270824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00174026123042	0.0	0.0	0.0	0.0	0.0	0.0	0.00397773995525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000254983330465	0.0541074627246	0.0	0.257023197108	0.0	0.000114742498709	0.0	0.0	0.0	0.0	0.000286856246773	0.0	0.0	0.0	0.0	0.0	0.0066104428423
Example11	0.0	0.00200427401479	0.0	0.0	0.0	0.0	0.0	0.00683576899083	0.14328568205	0.0	0.00645084219329	0.0	0.0	0.0700168571391	0.0	0.0	0.0	0.0134060712247	0.241057088626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021237340554	0.0	0.0	0.00134060712247	0.0	0.0	0.0	0.000849493622161	0.0	0.0	0.0	0.0	0.0	0.0	0.0026679409071	0.00700832238283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00104859368986	0.0	0.0	0.00282722096126	0.000438020148927	0.0	0.0	0.0	0.0	0.0	0.0	0.0114416172235	0.101129561051	0.0	0.0	0.0	0.0	0.0	0.0186224929983	0.000530933513851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0270510625307	0.0	0.0977846799135	0.0	0.0	0.0	0.0	0.0162200188481	0.0	0.0	0.0	0.183636629103	0.0	0.0	0.0	0.0264404889898
Example25	0.0	0.00254216523053	0.0	0.0	0.0	0.0	0.0	0.147568097358	0.702045983583	0.0	0.0	0.0	0.0	0.0333340139666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.089537305509	0.0	0.0	0.0	0.0	0.0	0.00530893943725	0.0	0.0	0.0	0.0013170253604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000581941438314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00225629926083	0.0	0.0	3.06284967534e-05	0.0151713153918	0.0	0.0	0.000306284967534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Example29	0.0	0.0	0.0	0.0	0.0	0.00372984167804	0.0	0.0	0.0174811790226	0.0	0.0313797469597	0.0	0.0	0.322258320982	0.0	0.0	0.0	0.138092480443	0.0	0.0	0.0	0.00220845888831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00181584397483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.133665747293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.132301410469	0.0	0.115890107086	0.0	0.0	0.0	0.0	0.000510399387521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
